workerid,spinnerID,payoff1,payoff2,payoff3,prob1,prob2,prob3,win,winProb,angleProp,response,winChoice,EV,PE,happy,sad,anger,surprise,disgust,fear,content,disapp,pcomp1 (valence),pcomp2 (negative arousal),dummy,Analysis,Overall Valence,Overall Arousal,Avg ID1,Avg ID2,scale1 (relative valence),scale2 (negative relative arousal)
A236LC3K242Y4B,45,10,50,75,0.6,0.24,0.16,75,0.16,0.307,He feels excited and lucky; as the chances for winning the $ 75 weren't that high.,3,30,45,8.846153846,1.076923077,1.076923077,7.846153846,1.307692308,1.153846154,6.846153846,1.076923077,4.867670855,-1.625229914,1,"{'excited': [7.5, 7.67, ['excited'], 1], 'fortunate': [8.17, 6.53, ['lucky'], 1]}",7.84,7.1,,,-4.5,4.5
A9DJ4U0G0MAA3,45,10,50,75,0.6,0.24,0.16,75,0.16,0.219,lucky and happy. gunslinger won out.,3,30,45,8.846153846,1.076923077,1.076923077,7.846153846,1.307692308,1.153846154,6.846153846,1.076923077,4.867670855,-1.625229914,1,"{'happy': [8.22, 6.49, ['happy'], 1], 'fortunate': [8.17, 6.53, ['lucky'], 1]}",8.2,6.51,,,-4.5,4.5
A3EBZQ81L976E1,46,55,70,85,0.26,0.53,0.21,55,0.26,0.67,Tom feels cheated that he had more than a 50% chance of winning $70 but instead he won the smaller amount ($55).,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,1,"{'unfortunate': [2.0, 4.0, ['cheated'], 1]}",2,4,5.041428571,5.24,0.541428571,-0.74
A2P9CB7M5EG2II,46,55,70,85,0.26,0.53,0.21,55,0.26,0.143,Though it is the least amount in the wheel. he will be happy with the amount won as it is a good amount.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,1,"{'happy': [7.84, 5.96, ['happy', 'good'], 2]}",7.84,5.96,,,-4.5,4.5
A25DHXVNVC0VPW,46,55,70,85,0.26,0.53,0.21,55,0.26,0.036,Jacob feels okay about it. Even though it would have been better to land on the higher prizes; $55 still isn't too bad. ,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,1,"{'content': [6.06, 4.7, ['okay'], 1], 'unfortunate': [4.25, 6.25, ['not very bad'], 1]}",5.16,5.48,,,-4.5,4.5
A2JVVBXUEKSD6J,46,55,70,85,0.26,0.53,0.21,55,0.26,0.002,Well; that was a bit close to $85; so that might be disappointing. It's also the lowest amount of money and the $70 had the biggest odds.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,1,"{'disappointed': [2.39, 4.92, ['disappointing'], 1]}",2.39,4.92,,,-4.5,4.5
A3VPLXGSHH2R9S,46,55,70,85,0.26,0.53,0.21,55,0.26,0.449,a little sad. won the least money possible. odds were he would win more based on the portions of the other amounts.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,1,"{'sad': [2.62, 5.13, ['a little sad'], 1]}",2.62,5.13,,,-4.5,4.5
A219M3DT6KUL7C,46,55,70,85,0.26,0.53,0.21,55,0.26,0.776,Tom is happy with $55; but he really wanted it to be more. If he would have spun at a different speed he believes he could have won more money.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,1,"{'happy': [8.22, 6.49, ['happy'], 1]}",8.22,6.49,,,-4.5,4.5
A7MDNLR6XMWBI,46,55,70,85,0.26,0.53,0.21,55,0.26,0.328,Eric is content with his $55 even though it is the smallest amount.,1,69.25,-14.25,5.217391304,2.565217391,2.130434783,4.304347826,2.173913043,1.391304348,4.652173913,4.347826087,-1.280069727,0.641205144,1,"{'content': [7.06, 4.7, ['content'], 1]}",7.06,4.7,,,-4.5,4.5
AQ6WLDBYMYLW6,47,55,70,85,0.28,0.51,0.21,70,0.51,0.279,He probably feels pretty good. He won the middle amount; though he had over a 50% chance of winning that much; anyway.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,1,"{'happy': [6.47, 4.43, ['a little good'], 1]}",6.47,4.43,6.737142857,5.514285714,2.237142857,-1.014285714
A3EBZQ81L976E1,47,55,70,85,0.28,0.51,0.21,70,0.51,0.492,James feels slightly disappointed that he didn't win the largest amount of $85; but he's happy that he got more than the minimum of $55.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,1,"{'disappointed': [3.39, 5.92, ['a little disappointed'], 1], 'happy': [8.22, 6.49, ['happy'], 1]}",5.81,6.21,,,-4.5,4.5
A30N110TZJLSTN,47,55,70,85,0.28,0.51,0.21,70,0.51,0.715,John is on a roll today,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,1,{},0,0,,,-4.5,4.5
A35R4R94ZTZFSV,47,55,70,85,0.28,0.51,0.21,70,0.51,0.634,Happy because he won the second largest amount possible.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,1,"{'happy': [8.22, 6.49, ['happy'], 1]}",8.22,6.49,,,-4.5,4.5
A117G4HSX1Y0LQ,47,55,70,85,0.28,0.51,0.21,70,0.51,0.622,Jacob is happy and he was expecting to land on $70 anyways as it has the higher probability.  Jacob knew the other ones would be a longshot. ,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,1,"{'happy': [8.22, 6.49, ['happy'], 1]}",8.22,6.49,,,-4.5,4.5
A2ZAI1UI3BONP9,47,55,70,85,0.28,0.51,0.21,70,0.51,0.149,John is very happy.,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,1,"{'happy': [9.22, 7.49, ['very happy'], 1]}",9.22,7.49,,,-4.5,4.5
A9DJ4U0G0MAA3,47,55,70,85,0.28,0.51,0.21,70,0.51,0.352,very happy. can't go wrong with getting the highest chance of 70$,2,68.95,1.05,7,1.8,1.6,3.9,1.6,1.1,5.9,2.9,1.363770693,1.139041698,1,"{'happy': [9.22, 7.49, ['very happy'], 1]}",9.22,7.49,,,-4.5,4.5
A236LC3K242Y4B,48,55,70,85,0.25,0.52,0.23,85,0.23,0.017,He feels happy and excited.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,1,"{'excited': [7.5, 7.67, ['excited'], 1], 'happy': [8.22, 6.49, ['happy'], 1]}",7.86,7.08,8.023636364,6.905454545,3.523636364,-2.405454545
A290W8BVTNK0ZY,48,55,70,85,0.25,0.52,0.23,85,0.23,0.65,Very excited and enthusiastic that he won the highest amount that you are able to win with a spin. ,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,1,"{'excited': [8.5, 8.67, ['very excited'], 1]}",8.5,8.67,,,-4.5,4.5
A1CCAFAD05OR0O,48,55,70,85,0.25,0.52,0.23,85,0.23,0.275,Frank couldn't be any more pleased with the amount of money he won.  The outcome could not have been any better.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,1,"{'happy': [8.01, 5.97, ['pleased'], 1]}",8.01,5.97,,,-4.5,4.5
A30N110TZJLSTN,48,55,70,85,0.25,0.52,0.23,85,0.23,0.346,Woe that is super,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,1,"{'great': [9.0, 6.0, ['super'], 1]}",9,6,,,-4.5,4.5
A15BTZ2F2YSQ8I,48,55,70,85,0.25,0.52,0.23,85,0.23,0.057,James should be happy.  He hit the highest amount with the lowest chance.  I don't think he really could have gone wrong spinning because any of the amounts were pretty good winnings.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,1,"{'happy': [7.34, 5.46, ['happy', 'a little good'], 2]}",7.34,5.46,,,-4.5,4.5
AEX9MA72M10DC,48,55,70,85,0.25,0.52,0.23,85,0.23,0.856,He would feel pretty lucky to win so much!,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,1,"{'fortunate': [7.17, 5.53, ['a little lucky'], 1]}",7.17,5.53,,,-4.5,4.5
A35B3KI1K34CRA,48,55,70,85,0.25,0.52,0.23,85,0.23,0.397,he is overjoyed because the won the highest amount he could have,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,1,"{'excited': [8.66, 6.92, ['overjoyed'], 1]}",8.66,6.92,,,-4.5,4.5
A2JVVBXUEKSD6J,48,55,70,85,0.25,0.52,0.23,85,0.23,0.047,Exciting because it was the most money. It also had low odds.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,1,"{'excited': [7.5, 7.67, ['exciting'], 1]}",7.5,7.67,,,-4.5,4.5
A35R4R94ZTZFSV,48,55,70,85,0.25,0.52,0.23,85,0.23,0.371,Happy because he won the largest amount and the are was small.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,1,"{'happy': [8.22, 6.49, ['happy'], 1]}",8.22,6.49,,,-4.5,4.5
A3MV1DRG1VT6S2,48,55,70,85,0.25,0.52,0.23,85,0.23,0.849,Great he would feel because it was a smaller section with highest payout.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,1,"{'great': [8.5, 8.5, ['great'], 1]}",8.5,8.5,,,-4.5,4.5
A7MDNLR6XMWBI,48,55,70,85,0.25,0.52,0.23,85,0.23,0.862,Steve is excited he won the largest amount of money.,3,69.7,15.3,8.818181818,1.045454545,1.045454545,7.318181818,1,1,6.954545455,1.090909091,4.886548802,-1.138337615,1,"{'excited': [7.5, 7.67, ['excited'], 1]}",7.5,7.67,,,-4.5,4.5
A6K30KTZC5MYT,49,50,75,90,0.3,0.52,0.18,50,0.3,0.15,Some what disappointed.  He got the lowest prize.  The middle prize had the highest odds of winning.,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,1,"{'disappointed': [2.39, 4.92, ['disappointed'], 1]}",2.39,4.92,4.078333333,5.566666667,-0.421666667,-1.066666667
A2ZAI1UI3BONP9,49,50,75,90,0.3,0.52,0.18,50,0.3,0.523,Frank is likely upset; as he had the greatest chance of winning $75 dollars (~50% of the wheel); but only won $50; which is likely to upset him 1) because it is less than $75; 2) it is the least amount of money on the wheel; and 3) he had lower odds of winning $50 than $75.,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,1,"{'sad': [2.0, 5.86, ['upset'], 2]}",2,5.86,,,-4.5,4.5
A3VPLXGSHH2R9S,49,50,75,90,0.3,0.52,0.18,50,0.3,0.244,sad since he won the least amount of money possible especially with the size of the other two options.,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,1,"{'sad': [1.61, 4.13, ['sad'], 1]}",1.61,4.13,,,-4.5,4.5
AEX9MA72M10DC,49,50,75,90,0.3,0.52,0.18,50,0.3,0.629,He would feel happy!,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,1,"{'happy': [8.22, 6.49, ['happy'], 1]}",8.22,6.49,,,-4.5,4.5
A236LC3K242Y4B,49,50,75,90,0.3,0.52,0.18,50,0.3,0.528,Happy and Excited.,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,1,"{'excited': [7.5, 7.67, ['excited'], 1], 'happy': [8.22, 6.49, ['happy'], 1]}",7.86,7.08,,,-4.5,4.5
A30IS80MAGH20S,49,50,75,90,0.3,0.52,0.18,50,0.3,0.505,Disappointed but can't complain,1,70.2,-20.2,4.411764706,3.823529412,3.176470588,4.529411765,2.529411765,1.235294118,3.941176471,5.058823529,-3.14094772,-0.06400747,1,"{'disappointed': [2.39, 4.92, ['disappointed'], 1]}",2.39,4.92,,,-4.5,4.5
AQ6WLDBYMYLW6,50,50,75,90,0.32,0.5,0.18,75,0.5,0.464,Scott won the middle amount with about 50% probability of being landed on. He probably feels pretty good.,2,69.7,5.3,7.266666667,1.6,1.333333333,3.733333333,1.333333333,1.2,6.133333333,2.866666667,1.781391463,1.369555914,1,"{'happy': [6.47, 4.43, ['a little good'], 1]}",6.47,4.43,6.76375,5.19875,2.26375,-0.69875
A18HFV4R3DNHOQ,50,50,75,90,0.32,0.5,0.18,75,0.5,0.653,This would be the expected outcome; I'd imagine; so Frank probably feels pretty happy with how things turned out.,2,69.7,5.3,7.266666667,1.6,1.333333333,3.733333333,1.333333333,1.2,6.133333333,2.866666667,1.781391463,1.369555914,1,"{'happy': [7.22, 5.49, ['a little happy'], 1]}",7.22,5.49,,,-4.5,4.5
A6K30KTZC5MYT,50,50,75,90,0.32,0.5,0.18,75,0.5,0.412,Satisfied.  He hot the middle prize; but that had the most likely odds of winning.  Could have done better or worse.,2,69.7,5.3,7.266666667,1.6,1.333333333,3.733333333,1.333333333,1.2,6.133333333,2.866666667,1.781391463,1.369555914,1,"{'content': [7.94, 4.95, ['satisfied'], 1]}",7.94,4.95,,,-4.5,4.5
A131CBUQKTKOA5,50,50,75,90,0.32,0.5,0.18,75,0.5,0.152,I think he feels neutral-good; he knew he was going to win a nice amount of money no matter what bbut he got a little more than he was expecting.,2,69.7,5.3,7.266666667,1.6,1.333333333,3.733333333,1.333333333,1.2,6.133333333,2.866666667,1.781391463,1.369555914,1,"{'content': [6.06, 4.7, ['neutralgood'], 1]}",6.06,4.7,,,-4.5,4.5
A3FMBZRXBR0BH6,50,50,75,90,0.32,0.5,0.18,75,0.5,0.973,Frank feels pretty good about it. He won the second largest amount which was also the largest section which made it likely to get.,2,69.7,5.3,7.266666667,1.6,1.333333333,3.733333333,1.333333333,1.2,6.133333333,2.866666667,1.781391463,1.369555914,1,"{'happy': [6.47, 4.43, ['a little good'], 1]}",6.47,4.43,,,-4.5,4.5
A7MDNLR6XMWBI,50,50,75,90,0.32,0.5,0.18,75,0.5,0.248,Jake is happy because he won the median amount; it was more likely that he would land on the $75 amount than any other.,2,69.7,5.3,7.266666667,1.6,1.333333333,3.733333333,1.333333333,1.2,6.133333333,2.866666667,1.781391463,1.369555914,1,"{'happy': [8.22, 6.49, ['happy'], 1]}",8.22,6.49,,,-4.5,4.5
A290W8BVTNK0ZY,50,50,75,90,0.32,0.5,0.18,75,0.5,0.514,Excited he won more than 50 but disappointed that he didnt win 90. Overall he is satisfied. ,2,69.7,5.3,7.266666667,1.6,1.333333333,3.733333333,1.333333333,1.2,6.133333333,2.866666667,1.781391463,1.369555914,1,"{'content': [7.94, 4.95, ['satisfied'], 1], 'disappointed': [2.39, 4.92, ['disappointed'], 1], 'excited': [7.5, 7.67, ['excited'], 1]}",5.95,5.85,,,-4.5,4.5
A324HA2AP7AU8Q,50,50,75,90,0.32,0.5,0.18,75,0.5,0.146,George was prepared to win 75 because it was such a large percentage of the wheel.  He was neither ecstatic nor sad about his winnings; but content.,2,69.7,5.3,7.266666667,1.6,1.333333333,3.733333333,1.333333333,1.2,6.133333333,2.866666667,1.781391463,1.369555914,1,"{'content': [7.06, 4.7, ['content'], 1], 'excited': [8.66, 6.92, ['ecstatic'], 1], 'sad': [1.61, 4.13, ['sad'], 1]}",5.78,5.25,,,-4.5,4.5
