workerid,spinnerID,payoff1,payoff2,payoff3,prob1,prob2,prob3,win,winProb,angleProp,response,winChoice,EV,PE,happy,sad,anger,surprise,disgust,fear,content,disapp,pcomp1,pcomp2,dummy
A3PPCEDYR2EB22,17,25,60,100,0.42,0.38,0.2,60,0.38,0.14,Pretty happy; he won some money but not the highest.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
A3HLCR4YCHJWBI,17,25,60,100,0.42,0.38,0.2,60,0.38,0.75,He feels pretty good about winning the amount that he has spun. But not the best.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
AZCV8JQ2NEFN8,17,25,60,100,0.42,0.38,0.2,60,0.38,0.741,He's very happy about winning. He would have been happy with any amount. He can't wait to spend it.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
AHY4ZL9KJP8QQ,17,25,60,100,0.42,0.38,0.2,60,0.38,0.482,Happy he won 60 dollars.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
AZAW52BN8Z6I6,17,25,60,100,0.42,0.38,0.2,60,0.38,0.045,david is happy.\ndavid is excited.\nhe wishes it was $100; but glad it's not $25.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
A2GXD2V6YEL7OA,17,25,60,100,0.42,0.38,0.2,60,0.38,0.635,Great seeming as that was the greatest odd,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
AMHS55IO8IWSH,17,25,60,100,0.42,0.38,0.2,60,0.38,0.509,Eric probably feels pretty decent. He won the middle amount of money but may be a little let down that he didn't win the full $100.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
A1MVIKO1GL51YY,17,25,60,100,0.42,0.38,0.2,60,0.38,0.072,Mike is probably glad he won the $60; but had hoped for the $100; which is a lesser odd of winning.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
A29PB2C8XD8TVG,17,25,60,100,0.42,0.38,0.2,60,0.38,0.476,He is probably happy to some degree.  He received a nominally good prize.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
AZ4MMVSAY9L3X,17,25,60,100,0.42,0.38,0.2,60,0.38,0.395,Frank has to be somewhat happy with the result.  He won the middle amount of $60 and had a large chance to win less than that.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
A15BTZ2F2YSQ8I,17,25,60,100,0.42,0.38,0.2,60,0.38,0.461,Eric should be happy.  Again; not the lowest and not the highest.  He beat the odds of a lower amount.  60 is quite a bit higher than 25.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
ARI7XTF8WJTI8,17,25,60,100,0.42,0.38,0.2,60,0.38,0.815,James is most likely satisfied with his spin. He was probably expecting to spin $25 since that is a majority of the wheel.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
AU22FY21Z38OB,17,25,60,100,0.42,0.38,0.2,60,0.38,0.2,John feels satisfied with the $60.   Much better than receiving 25 or lesser amount.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
A38H9FJ0DLPCXR,17,25,60,100,0.42,0.38,0.2,60,0.38,0.038,ok with the win,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
A31MBX2OGEP67W,17,25,60,100,0.42,0.38,0.2,60,0.38,0.305,He feels happy and excited that he won a fair amount of money. Probably does not feel all that surprised at the outcome. May feel a little disappointed or sad that he didn't win the maximum. ,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
AQ5MJSR5ZAUF2,17,25,60,100,0.42,0.38,0.2,60,0.38,0.268,Mike is happy with the $60 but would have been happier with the $100,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
A2NBR4ZN8VGUU9,17,25,60,100,0.42,0.38,0.2,60,0.38,0.783,Tom had equal chance of winning $25 and $60 so he is happy he won the higher amount.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
AXY1P1O4Y4CEL,17,25,60,100,0.42,0.38,0.2,60,0.38,0.652,Pretty good.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
A1662KZ3DCOHHJ,17,25,60,100,0.42,0.38,0.2,60,0.38,0.672,Bob feels pleased; since it was equally likely he'd get $60 or $25; so he feels lucky. He's a tiny bit disappointed that he didn't get $100; but didn't expect it very much.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
AQEVAKQLI09EN,17,25,60,100,0.42,0.38,0.2,60,0.38,0.307,I think Chris is excited he won 60 dollars.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
A131CBUQKTKOA5,17,25,60,100,0.42,0.38,0.2,60,0.38,0.975,He feels good; he is satisfied with his $60; he would have liked more but is not disappointed.,2,53.3,6.7,6.5625,1.6875,1.375,4.375,1.4375,1.1875,5.4375,3.5,0.875519136,1.026861375,0
AQC0SZA1E9QO7,18,25,60,100,0.43,0.35,0.22,100,0.22,0.895,Tom probably feels excited and happy. $100 was the best possible outcome; and also the one with the smallest chance; so he may also be surprised.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A3HOZA7QXYKN5Y,18,25,60,100,0.43,0.35,0.22,100,0.22,0.599,He felt good; because that is the hardest one to get. It has a small space; and largest award. So now he will get the best award and be happier. He won the best deal out of all.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
AQ6WLDBYMYLW6,18,25,60,100,0.43,0.35,0.22,100,0.22,0.499,Bob feels very happy. He won the highest amount of money with the lowest probability of being landed on.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A3I546VTF7B6YX,18,25,60,100,0.43,0.35,0.22,100,0.22,0.576,Jake is jumping with joy. Jake is smiling and is anxiously awaiting his next spin.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A25DHXVNVC0VPW,18,25,60,100,0.43,0.35,0.22,100,0.22,0.092,Tom feels great! Although no matter where he landed he would've earned money; the $100 makes him feel amazing.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
AAICL10ND2YK3,18,25,60,100,0.43,0.35,0.22,100,0.22,0.166,James must be ecstatic. He won the largest prize offered by the wheel; and the one with the smallest probability; at that.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A3Q68BOA79SD35,18,25,60,100,0.43,0.35,0.22,100,0.22,0.049,Weeeeeeeee! I think Alex is ecstatic right now. Not only did he win the most amount of money on the wheel but the $100 portion was the smallest; so the least probable to hit. I think hes very excited and very happy!,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A29PB2C8XD8TVG,18,25,60,100,0.43,0.35,0.22,100,0.22,0.186,He is very happy.  He just won the maximum prize of  $100; and it wasn't that likely he would have.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A3UX6ETXQOCG65,18,25,60,100,0.43,0.35,0.22,100,0.22,0.75,He is excited and surprised! He is jumping up and down with excitement,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
AT0COJ1G23ZB0,18,25,60,100,0.43,0.35,0.22,100,0.22,0.848,I think he feels extremely surprised and happy. He got the most money he could and landed on the spot with the lowest probability.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
AHYJONIS0LE1X,18,25,60,100,0.43,0.35,0.22,100,0.22,0.337,One in three paid off this time! Woohoo!,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
AJBIFVO08W3GX,18,25,60,100,0.43,0.35,0.22,100,0.22,0.613,He is very very excited to have won the best prize; and having been such a small chance he would have won it.   There was a more than 50% chance he would win only 25 so I bet that feels great.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A2NKX5IMNPQTTI,18,25,60,100,0.43,0.35,0.22,100,0.22,0.805,David should feel great. While he won the most he could. He bear the odds since the $100 portion was the smallest on the wheel and his odds were most like to have won $25 and he got much more then that.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A38TMLR6TTYAYI,18,25,60,100,0.43,0.35,0.22,100,0.22,0.63,\nHe is very happy because he won the most amount of money that he could.\n\n,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A2QNGPV4PX8TFJ,18,25,60,100,0.43,0.35,0.22,100,0.22,0.475,he will be very surprised and so happy.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A1CCAFAD05OR0O,18,25,60,100,0.43,0.35,0.22,100,0.22,0.332,James has to be pleased with his spin.  His spin resulted in the most amount of money possible even though it meant landing on the smallest section of the wheel.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A3HLCR4YCHJWBI,18,25,60,100,0.43,0.35,0.22,100,0.22,0.58,Jake feels amazing that he won the largest amount & wants to win more!,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A235ULDV4XUVDM,18,25,60,100,0.43,0.35,0.22,100,0.22,0.01,wow i won 100 bucks i cant believe it,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
AHGAVSKDQXCWM,18,25,60,100,0.43,0.35,0.22,100,0.22,0.393,He is excited because he won the maximum prize.  Especially since it was the smallest portion of the board.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
AEX9MA72M10DC,18,25,60,100,0.43,0.35,0.22,100,0.22,0.262,Wow! He would feel incredibly lucky!,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A12DDKXPSHDPSV,18,25,60,100,0.43,0.35,0.22,100,0.22,0.509,He's extremely excited and surprised that he won the largest amount on the wheel.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
AU22FY21Z38OB,18,25,60,100,0.43,0.35,0.22,100,0.22,0.708,Scott is extremely happy about winning $100.  He'll cheer wildly and feels like this is his lucky day.,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A121XPLMG5SJIE,18,25,60,100,0.43,0.35,0.22,100,0.22,0.232,Very lucky and happy since it was the smallest section,3,53.75,46.25,8.785714286,1,1,8.071428571,1,1,7.357142857,1,5.267992981,-1.806710296,0
A37542RFGGX4Z1,19,25,45,80,0.31,0.32,0.37,25,0.31,0.514,Kind of disappointed,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
ARI7XTF8WJTI8,19,25,45,80,0.31,0.32,0.37,25,0.31,0.157,He probably felt glad about getting some money; but disappointed that it wasn't at least $45. There was a higher chance of him winning $25; but it was still very possible for him to win $45.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
AOVMS4XWTJ7A6,19,25,45,80,0.31,0.32,0.37,25,0.31,0.631,John is still happy at least he won something.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A3V7O93XRXINKE,19,25,45,80,0.31,0.32,0.37,25,0.31,0.266,He feels diappointed. Any potion but the one he got would have been better.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A219M3DT6KUL7C,19,25,45,80,0.31,0.32,0.37,25,0.31,0.841,Jacob is happy that he has at least won some money. He is upset that he couldn't win more.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
AHF6VA262YIW1,19,25,45,80,0.31,0.32,0.37,25,0.31,0.928,Wish I had won 80.  Cant buy anything with 25 BUCKS? WELL Going to buy a pizza.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
AT8TGZHM997JZ,19,25,45,80,0.31,0.32,0.37,25,0.31,0.216,disappointed it wasnt a larger amount,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A3HRQQ656Z26DM,19,25,45,80,0.31,0.32,0.37,25,0.31,0.426,Happy that he won a prize,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
AD2XOLO1DPATR,19,25,45,80,0.31,0.32,0.37,25,0.31,0.775,Bob is disappointed as the largest section of the wheel would have been $80 to win and the $25 section which he won was the smallest.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
AEX9MA72M10DC,19,25,45,80,0.31,0.32,0.37,25,0.31,0.861,Great but also maybe hoping it was higher,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A1QF81TW14N20Z,19,25,45,80,0.31,0.32,0.37,25,0.31,0.725,He's disappointed. He thought he'd get 45 or 80 dollars. But he's ok with just 25.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
ADJ24P3SDIKOA,19,25,45,80,0.31,0.32,0.37,25,0.31,0.674,happy he won something. he was dissapointed it was the smallest prize.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A578KKFXCH6DX,19,25,45,80,0.31,0.32,0.37,25,0.31,0.299,Jake is happy to have won some money. He can't help thinking; though; that he missed out on $80; which he actually had a slightly larger chance of winning. He hopes he wins $80 on his next spin and knows his odds are pretty good.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A3PRWPUV7OWTPS,19,25,45,80,0.31,0.32,0.37,25,0.31,0.693,Disappointed. The chances of winning the most money was even with the others so the odds were in his favor but he still lost.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A1MVIKO1GL51YY,19,25,45,80,0.31,0.32,0.37,25,0.31,0.401,Frank is disappointed he didn't win a larger amount since the odds where in favor of a larger winning.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A1CCAFAD05OR0O,19,25,45,80,0.31,0.32,0.37,25,0.31,0.968,Mike is disappointed.  His spin landed on the smallest section of the wheel; and he was only a few inches from almost doubling his money.  ,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
AHP3TKMY58D8Z,19,25,45,80,0.31,0.32,0.37,25,0.31,0.164,Steve got the lowest prize. Drats! Oh well; 25$ is better than nothing. ,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A1YX045UYGCNLA,19,25,45,80,0.31,0.32,0.37,25,0.31,0.72,Josh was probably disappointed he won the lowest amount.  Each section had about a 33% chance and he probably figured it would at least land one of the other two instead.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
AZAW52BN8Z6I6,19,25,45,80,0.31,0.32,0.37,25,0.31,0.611,david is happy.\ndavid is excited.\nhe wishes it was $80 or even $45.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
APC3O2O8O9XPO,19,25,45,80,0.31,0.32,0.37,25,0.31,0.092,He felt okay.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A2P9CB7M5EG2II,19,25,45,80,0.31,0.32,0.37,25,0.31,0.493,Though it is the least amount the player will be happy to have won this. As 'something' is better than 'nothing'.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A1MKYMYY34DZIO,19,25,45,80,0.31,0.32,0.37,25,0.31,0.631,Pretty disappointed. He had a good chance of winning either $45 or $80; but still ended up with only $25.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A2HR7ZIX42FEPG,19,25,45,80,0.31,0.32,0.37,25,0.31,0.159,Because it stopped so close to 80 he probably bummed out having not won the 80 dollars. He probably also is bummed out not to have more than 25; but probably is glad regardless.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
AJBIFVO08W3GX,19,25,45,80,0.31,0.32,0.37,25,0.31,0.479,He is excited to win anything for free; especially given the other amounts gradually increased and were mnot huge amounts for him to feel dissapoined about,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A1ELUKA39RLZ9F,19,25,45,80,0.31,0.32,0.37,25,0.31,0.758,I think he feels disappointed.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A2QENLAAFQWHPE,19,25,45,80,0.31,0.32,0.37,25,0.31,0.062,not very good as he got the lowest amount,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A26OPFKHL4BHOZ,19,25,45,80,0.31,0.32,0.37,25,0.31,0.393,25 is not a bad win.  I'm starting to feel board watching the game. ,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A30IS80MAGH20S,19,25,45,80,0.31,0.32,0.37,25,0.31,0.635,Disappointed,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
AZCV8JQ2NEFN8,19,25,45,80,0.31,0.32,0.37,25,0.31,0.514,He's extremely pleased he won; even though it's small. The odds seemed quite fair. He looks forward to going to lunch.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A1GK40XYRMZHP7,19,25,45,80,0.31,0.32,0.37,25,0.31,0.688,He is disappointed that he hit this slice for the $25 when the odds were the same to at least hit the $45 and greater for the $80.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
ATNPYNSA58YEV,19,25,45,80,0.31,0.32,0.37,25,0.31,0.785,Bob is not too excited that he just won $25. He leaves disappointed. ,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
A31MBX2OGEP67W,19,25,45,80,0.31,0.32,0.37,25,0.31,0.696,He feels a little happy probably not that excited to win the minimum but happy that he won something. He may feel slightly surprised that he didn't win more money. He is probably a bit sad and disappointed that he didn't win more money. ,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
AXY1P1O4Y4CEL,19,25,45,80,0.31,0.32,0.37,25,0.31,0.766,Upset.,1,51.75,-26.75,4.227272727,3.954545455,3.136363636,4.590909091,2.909090909,1.727272727,3.545454545,5.636363636,-3.835292668,-0.229430084,0
APWXTMJO1I1ST,20,25,45,80,0.26,0.32,0.42,45,0.32,0.991,I think he probably feels pretty good!,2,54.5,-9.5,5.92,2.68,1.76,4.12,1.92,1.28,4.84,4,-0.599944844,0.88166021,0
A19ZT0TQPFA2,20,25,45,80,0.26,0.32,0.42,45,0.32,0.135,I think Josh is reasonably happy and satisfied with his winnings; particularly because he received the second highest amount.,2,54.5,-9.5,5.92,2.68,1.76,4.12,1.92,1.28,4.84,4,-0.599944844,0.88166021,0
